2024-10-01 20:24:10,763 - DEBUG - load_ssl_context verify=False cert=None trust_env=True http2=False
2024-10-01 20:24:10,763 - DEBUG - connect_tcp.started host='127.0.0.1' port=7860 local_address=None timeout=3 socket_options=None
2024-10-01 20:24:10,763 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C64200>
2024-10-01 20:24:10,763 - DEBUG - send_request_headers.started request=<Request [b'HEAD']>
2024-10-01 20:24:10,763 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C514C0>
2024-10-01 20:24:10,763 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F768A1D0> server_hostname='checkip.amazonaws.com' timeout=3
2024-10-01 20:24:10,763 - DEBUG - send_request_headers.complete
2024-10-01 20:24:10,764 - DEBUG - send_request_body.started request=<Request [b'HEAD']>
2024-10-01 20:24:10,764 - DEBUG - send_request_body.complete
2024-10-01 20:24:10,764 - DEBUG - receive_response_headers.started request=<Request [b'HEAD']>
2024-10-01 20:24:10,767 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C2BB30>
2024-10-01 20:24:10,767 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F74AD6D0> server_hostname='api.gradio.app' timeout=3
2024-10-01 20:24:10,772 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'date', b'Tue, 01 Oct 2024 16:24:10 GMT'), (b'server', b'uvicorn'), (b'content-length', b'34103'), (b'content-type', b'text/html; charset=utf-8')])
2024-10-01 20:24:10,773 - INFO - HTTP Request: HEAD http://127.0.0.1:7860/ "HTTP/1.1 200 OK"
2024-10-01 20:24:10,773 - DEBUG - receive_response_body.started request=<Request [b'HEAD']>
2024-10-01 20:24:10,773 - DEBUG - receive_response_body.complete
2024-10-01 20:24:10,773 - DEBUG - response_closed.started
2024-10-01 20:24:10,773 - DEBUG - response_closed.complete
2024-10-01 20:24:10,773 - DEBUG - close.started
2024-10-01 20:24:10,773 - DEBUG - close.complete
2024-10-01 20:24:10,774 - DEBUG - load_ssl_context verify=True cert=None trust_env=True http2=False
2024-10-01 20:24:10,774 - DEBUG - load_verify_locations cafile='C:\\Users\\USER\\PycharmProjects\\AutoTranscription\\.venv\\Lib\\site-packages\\certifi\\cacert.pem'
2024-10-01 20:24:10,785 - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7B2D760>
2024-10-01 20:24:10,785 - DEBUG - send_request_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,785 - DEBUG - send_request_headers.complete
2024-10-01 20:24:10,785 - DEBUG - send_request_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,785 - DEBUG - send_request_body.complete
